date,time,pickup_location,dropoff_location,trip_distance_km,trip_duration_min,surge_multiplier,driver_utilization_percent,weather_condition,dispatching_base_number,fare_amount,trip_frequency_bucket
22-07-2024,18:34,LB Nagar,Begumpet,18.78,39.25,1.71,57,Clear,HYD004,618.18,Medium
22-07-2024,17:47,Kukatpally,Gachibowli,12.13,35.91,2.47,84,Rain,HYD005,675.34,High
22-07-2024,20:48,Charminar,Begumpet,14.32,25.63,1.66,88,Rain,HYD001,467.61,Medium
22-07-2024,07:15,Hitech City,Charminar,19.32,33.5,1.13,73,Clear,HYD003,413.83,Low
22-07-2024,15:36,LB Nagar,Gachibowli,30.66,101.33,1.18,62,Cloudy,HYD005,723.92,Low
22-07-2024,12:19,LB Nagar,Ameerpet,21.72,71.38,1.22,83,Clear,HYD003,548.34,Low
22-07-2024,06:36,LB Nagar,Hitech City,31.04,55.4,1.5,92,Rain,HYD004,871.67,Medium
22-07-2024,17:23,Miyapur,Gachibowli,9.57,17.18,1.7,43,Clear,HYD002,344.26,Medium
22-07-2024,11:25,Banjara Hills,Secunderabad,8.45,20.62,1.77,85,Rain,HYD004,344.41,Medium
22-07-2024,18:13,Kukatpally,Madhapur,7.45,18.82,1.71,60,Cloudy,HYD001,320.61,Medium
22-07-2024,20:10,Ameerpet,Hitech City,9.48,27.22,2.01,78,Rain,HYD004,436.12,High
22-07-2024,16:49,Kukatpally,Charminar,23.43,52.54,1.88,64,Rain,HYD005,861.77,Medium
22-07-2024,10:59,Kukatpally,Charminar,21.7,37.82,2.41,77,Rain,HYD004,969.73,High
22-07-2024,08:08,Charminar,Ameerpet,12.5,40.55,1.45,54,Clear,HYD001,410.69,Medium
22-07-2024,19:15,Secunderabad,Charminar,12.27,26.05,1.72,44,Clear,HYD002,447.55,Medium
22-07-2024,07:40,LB Nagar,Madhapur,26.43,45.92,1.74,74,Rain,HYD002,843.59,Medium
22-07-2024,13:16,Begumpet,Jubilee Hills,8.14,25.08,1.18,60,Cloudy,HYD004,235.14,Low
22-07-2024,18:06,Hitech City,Kukatpally,6.98,18.01,1.99,81,Cloudy,HYD004,344.87,Medium
22-07-2024,18:42,Hitech City,Kukatpally,7.95,14.3,1.98,63,Rain,HYD002,357.76,High
22-07-2024,01:39,Gachibowli,Madhapur,6.32,12.73,2.2,47,Rain,HYD002,357.4,Medium
22-07-2024,15:40,Kukatpally,Gachibowli,12.2,29.18,1.58,77,Rain,HYD001,428.67,Medium
22-07-2024,18:22,Jubilee Hills,Banjara Hills,6.61,13.82,2.43,42,Rain,HYD002,390.86,High
22-07-2024,01:03,Ameerpet,Jubilee Hills,5.74,11.36,1.3,53,Cloudy,HYD001,191.28,Low
22-07-2024,12:12,Kukatpally,Jubilee Hills,8.69,21.35,1.75,57,Rain,HYD005,369.9,Medium
22-07-2024,21:21,Begumpet,Miyapur,17.42,30.93,1.91,54,Rain,HYD004,674.31,Medium
22-07-2024,06:28,LB Nagar,Hitech City,31.06,80.69,1.16,46,Cloudy,HYD005,720.52,Low
22-07-2024,09:26,Gachibowli,Begumpet,15.9,28.58,1.77,44,Clear,HYD004,536.65,Medium
22-07-2024,10:27,Gachibowli,Hitech City,4.51,7.81,1.99,42,Rain,HYD005,251.28,Medium
22-07-2024,14:33,Banjara Hills,Hitech City,12.43,23.92,1.46,92,Rain,HYD003,392.68,Medium
22-07-2024,18:51,Begumpet,Hitech City,10.97,22.02,2.4,86,Rain,HYD005,564.67,High
22-07-2024,18:42,Secunderabad,Hitech City,17.29,44.84,1.8,52,Cloudy,HYD001,629.2,Medium
22-07-2024,08:32,Secunderabad,Hitech City,16.08,47.99,2.39,43,Rain,HYD001,838.99,High
23-07-2024,22:55,Kukatpally,Begumpet,9.11,24.08,1.19,70,Cloudy,HYD005,247.44,Low
23-07-2024,05:59,Charminar,Hitech City,18.58,52.22,1.86,58,Rain,HYD004,711.03,Medium
23-07-2024,08:09,Charminar,Secunderabad,12.36,27.88,1.62,79,Cloudy,HYD002,419.6,Medium
23-07-2024,11:05,Secunderabad,Hitech City,16.06,30.71,1.14,62,Cloudy,HYD003,375.76,Low
23-07-2024,07:25,Madhapur,Kukatpally,6.84,16.95,1.66,55,Rain,HYD001,280.38,Medium
23-07-2024,18:26,Secunderabad,LB Nagar,15.0,38.3,1.83,87,Cloudy,HYD005,586.09,Medium
23-07-2024,07:36,Begumpet,Gachibowli,16.39,28.55,1.02,93,Cloudy,HYD001,321.37,Low
23-07-2024,18:47,Kukatpally,Banjara Hills,13.33,41.73,1.51,64,Cloudy,HYD004,465.24,Medium
23-07-2024,16:37,Ameerpet,LB Nagar,22.71,49.99,1.74,75,Rain,HYD005,801.09,Medium
23-07-2024,16:31,Kukatpally,Secunderabad,15.67,39.02,1.88,58,Rain,HYD003,632.99,Medium
23-07-2024,21:56,Banjara Hills,Miyapur,16.91,40.81,1.53,86,Rain,HYD004,540.2,Medium
23-07-2024,11:44,Gachibowli,Secunderabad,22.21,55.53,1.45,47,Rain,HYD002,620.73,Medium
23-07-2024,17:08,Kukatpally,Miyapur,9.1,15.83,1.67,71,Clear,HYD001,347.55,Medium
23-07-2024,16:14,Ameerpet,Kukatpally,8.59,18.17,1.19,67,Cloudy,HYD004,234.28,Low
23-07-2024,10:14,LB Nagar,Gachibowli,31.52,76.7,1.79,41,Cloudy,HYD003,1073.68,Low
23-07-2024,18:03,Gachibowli,Ameerpet,15.76,32.35,1.95,86,Clear,HYD003,637.48,Medium
23-07-2024,23:28,Miyapur,Charminar,28.57,69.72,1.07,82,Clear,HYD002,607.38,Low
23-07-2024,19:40,Charminar,Hitech City,19.45,33.97,2.2,79,Rain,HYD001,796.28,High
23-07-2024,12:24,Madhapur,Gachibowli,6.6,14.42,1.39,79,Cloudy,HYD004,237.12,Low
23-07-2024,09:28,Begumpet,Madhapur,10.64,21.07,1.62,90,Cloudy,HYD001,364.84,Medium
23-07-2024,22:16,Gachibowli,Charminar,22.41,48.23,1.84,40,Rain,HYD002,776.15,Medium
23-07-2024,21:22,Kukatpally,Secunderabad,13.66,33.85,1.15,71,Clear,HYD004,340.48,Low
23-07-2024,22:01,Ameerpet,Kukatpally,9.26,27.66,1.08,80,Cloudy,HYD002,245.4,Low
23-07-2024,09:40,Kukatpally,Ameerpet,9.0,29.19,2.26,50,Rain,HYD002,511.27,High
23-07-2024,22:08,Ameerpet,Madhapur,8.06,18.19,1.12,61,Cloudy,HYD003,216.15,Low
23-07-2024,20:40,Charminar,Banjara Hills,8.88,22.18,1.17,41,Cloudy,HYD001,238.54,Low
23-07-2024,10:25,Ameerpet,LB Nagar,19.29,51.49,1.57,71,Cloudy,HYD003,610.41,Low
23-07-2024,22:39,Secunderabad,Hitech City,16.58,33.84,1.92,49,Rain,HYD003,647.65,Medium
23-07-2024,13:17,Banjara Hills,Gachibowli,15.58,32.38,1.22,45,Clear,HYD005,387.77,Low
23-07-2024,20:12,Secunderabad,Ameerpet,7.22,14.14,1.19,64,Clear,HYD002,209.41,Low
23-07-2024,09:57,Banjara Hills,Hitech City,11.68,24.01,2.26,94,Rain,HYD002,576.36,High
23-07-2024,16:04,Hitech City,LB Nagar,27.14,57.18,1.13,84,Cloudy,HYD003,602.85,Low
23-07-2024,21:09,Hitech City,Banjara Hills,10.59,21.88,1.7,75,Rain,HYD002,381.58,Medium
24-07-2024,15:44,Miyapur,Banjara Hills,18.63,34.13,1.83,82,Rain,HYD003,668.73,Medium
24-07-2024,18:50,Gachibowli,Secunderabad,20.65,54.36,2.67,83,Rain,HYD004,1118.02,High
24-07-2024,06:44,Hitech City,Kukatpally,8.03,16.48,1.55,84,Rain,HYD004,284.73,Medium
24-07-2024,23:33,Jubilee Hills,Gachibowli,9.1,19.63,1.14,45,Cloudy,HYD004,232.88,Low
24-07-2024,08:16,Begumpet,Kukatpally,10.46,18.68,2.26,60,Rain,HYD004,501.7,High
24-07-2024,22:42,Begumpet,Jubilee Hills,7.62,19.64,1.72,68,Rain,HYD003,308.22,Medium
24-07-2024,21:26,LB Nagar,Secunderabad,16.1,44.14,1.1,61,Cloudy,HYD002,387.78,Low
24-07-2024,15:04,Begumpet,Kukatpally,8.8,20.51,1.52,66,Rain,HYD004,315.98,Medium
24-07-2024,20:14,Banjara Hills,Gachibowli,15.52,30.2,1.6,92,Rain,HYD005,488.05,Medium
24-07-2024,22:28,Charminar,Miyapur,28.31,89.68,1.92,51,Rain,HYD004,1147.42,Medium
24-07-2024,03:40,Kukatpally,Hitech City,6.68,19.89,1.65,63,Rain,HYD003,294.96,Medium
24-07-2024,08:52,Secunderabad,Miyapur,21.22,39.28,1.71,89,Clear,HYD002,695.16,Medium
24-07-2024,08:14,Jubilee Hills,Charminar,15.22,41.93,2.29,89,Rain,HYD002,733.87,High
24-07-2024,15:23,Banjara Hills,Begumpet,5.34,12.54,1.18,52,Cloudy,HYD001,164.31,Low
24-07-2024,02:12,Banjara Hills,Jubilee Hills,7.08,16.76,1.96,69,Rain,HYD003,336.41,Medium
24-07-2024,15:33,Miyapur,LB Nagar,32.0,66.18,1.54,41,Rain,HYD004,898.56,Medium
24-07-2024,17:02,Begumpet,Hitech City,11.19,24.31,1.53,64,Cloudy,HYD001,374.08,Medium
24-07-2024,20:12,Kukatpally,Gachibowli,12.04,21.35,1.1,92,Cloudy,HYD001,275.65,Low
24-07-2024,11:21,Kukatpally,Begumpet,9.43,28.47,1.15,67,Clear,HYD003,256.5,Low
24-07-2024,18:25,Madhapur,Kukatpally,6.39,13.03,1.55,53,Cloudy,HYD002,253.92,Medium
24-07-2024,20:42,Hitech City,Miyapur,8.45,15.43,1.08,57,Cloudy,HYD003,208.18,Low
24-07-2024,19:54,Secunderabad,Kukatpally,13.93,34.73,1.93,73,Cloudy,HYD005,584.53,Medium
24-07-2024,11:21,Miyapur,Begumpet,18.58,37.37,1.17,76,Cloudy,HYD002,425.65,Low
24-07-2024,20:49,Hitech City,Gachibowli,5.2,9.96,1.55,73,Rain,HYD002,210.39,Medium
24-07-2024,18:39,Banjara Hills,Gachibowli,13.78,28.68,2.53,95,Rain,HYD002,722.22,High
24-07-2024,23:53,Banjara Hills,Ameerpet,3.51,9.6,1.66,50,Rain,HYD001,187.07,Medium
24-07-2024,20:20,Ameerpet,Hitech City,10.72,25.02,1.57,80,Rain,HYD004,371.52,Medium
24-07-2024,15:30,Jubilee Hills,Secunderabad,13.3,23.8,1.7,91,Rain,HYD003,473.53,Medium
24-07-2024,05:40,Gachibowli,Miyapur,8.84,15.3,1.46,74,Rain,HYD001,295.65,Medium
24-07-2024,11:25,Madhapur,Begumpet,11.47,28.7,1.17,43,Cloudy,HYD003,303.14,Low
24-07-2024,07:58,LB Nagar,Secunderabad,18.18,54.99,1.72,66,Rain,HYD003,674.24,Medium
24-07-2024,17:32,Madhapur,Miyapur,9.05,29.84,2.46,48,Rain,HYD004,545.08,High
24-07-2024,10:25,Secunderabad,Jubilee Hills,14.22,29.94,1.64,94,Clear,HYD005,468.36,Low
25-07-2024,18:49,Charminar,Banjara Hills,8.81,22.51,2.68,51,Rain,HYD002,544.71,High
25-07-2024,22:49,Begumpet,Jubilee Hills,7.78,15.56,1.04,68,Cloudy,HYD002,195.82,Low
25-07-2024,00:36,Madhapur,Gachibowli,5.94,12.02,2.02,71,Rain,HYD002,299.59,Medium
25-07-2024,19:54,Hitech City,Charminar,20.0,38.19,1.61,85,Cloudy,HYD003,645.47,Medium
25-07-2024,16:28,Kukatpally,Banjara Hills,12.45,25.99,1.08,57,Cloudy,HYD002,286.11,Low
25-07-2024,22:30,Jubilee Hills,Hitech City,4.81,8.56,1.1,86,Cloudy,HYD005,145.9,Low
25-07-2024,14:27,Gachibowli,Begumpet,16.17,50.24,1.17,43,Cloudy,HYD001,398.42,Low
25-07-2024,03:37,Gachibowli,Secunderabad,23.47,55.59,1.12,50,Clear,HYD002,497.84,Low
25-07-2024,23:35,Miyapur,Gachibowli,9.47,19.1,1.58,78,Rain,HYD003,345.68,Medium
25-07-2024,20:20,Begumpet,Gachibowli,17.57,37.19,1.01,89,Clear,HYD004,357.6,Low
25-07-2024,17:48,Begumpet,Jubilee Hills,9.3,29.08,2.47,79,Rain,HYD005,561.95,High
25-07-2024,17:10,LB Nagar,Miyapur,32.0,85.96,2.62,44,Rain,HYD004,1647.06,High
25-07-2024,21:00,Gachibowli,Hitech City,4.51,12.86,1.14,65,Clear,HYD001,155.69,Low
25-07-2024,11:57,Secunderabad,LB Nagar,15.74,32.91,1.16,65,Cloudy,HYD005,357.98,Low
25-07-2024,10:49,Gachibowli,Miyapur,9.53,27.23,1.77,77,Cloudy,HYD002,402.79,Low
25-07-2024,14:39,Begumpet,Jubilee Hills,7.6,24.06,1.04,78,Clear,HYD003,194.55,Low
25-07-2024,08:46,Madhapur,Charminar,18.35,42.76,2.5,90,Rain,HYD003,936.98,High
25-07-2024,05:29,Begumpet,Hitech City,11.27,30.23,1.02,72,Clear,HYD003,251.05,Low
25-07-2024,13:08,Jubilee Hills,Miyapur,11.48,25.52,1.99,67,Rain,HYD003,494.03,Medium
25-07-2024,11:24,Jubilee Hills,Begumpet,8.39,17.21,1.76,81,Rain,HYD001,333.29,Medium
25-07-2024,17:20,Hitech City,Gachibowli,4.49,9.79,2.37,46,Rain,HYD004,306.47,High
25-07-2024,15:08,Hitech City,Secunderabad,17.69,44.37,1.15,86,Clear,HYD004,416.04,Low
25-07-2024,22:25,Miyapur,Secunderabad,21.35,71.09,1.54,68,Rain,HYD005,682.52,Medium
25-07-2024,19:27,Begumpet,Secunderabad,5.41,17.45,1.68,55,Cloudy,HYD001,245.81,Medium
25-07-2024,11:21,LB Nagar,Hitech City,27.52,64.75,1.02,78,Cloudy,HYD001,528.77,Low
25-07-2024,08:04,Miyapur,Charminar,24.96,54.71,2.3,57,Rain,HYD001,1068.06,High
25-07-2024,08:28,Banjara Hills,Hitech City,10.58,25.37,1.68,84,Clear,HYD005,393.35,Medium
25-07-2024,21:46,Jubilee Hills,Kukatpally,8.13,14.81,1.79,75,Rain,HYD002,324.46,Medium
25-07-2024,17:00,Gachibowli,LB Nagar,32.0,83.65,2.38,81,Rain,HYD004,1466.46,High
25-07-2024,10:41,Gachibowli,Charminar,20.55,44.8,2.17,67,Rain,HYD001,853.62,High
25-07-2024,17:16,Jubilee Hills,Gachibowli,8.48,16.29,1.75,72,Cloudy,HYD001,341.04,Medium
25-07-2024,14:22,Secunderabad,Gachibowli,23.63,70.89,1.12,86,Clear,HYD003,553.35,Low
25-07-2024,22:25,Charminar,Kukatpally,23.0,72.3,1.15,64,Clear,HYD005,545.32,Low
26-07-2024,18:59,LB Nagar,Charminar,10.8,28.91,2.34,78,Rain,HYD003,554.69,High
26-07-2024,15:18,Kukatpally,Miyapur,8.8,21.58,1.14,71,Cloudy,HYD002,231.69,Low
26-07-2024,07:48,Banjara Hills,Hitech City,12.36,22.04,1.15,90,Cloudy,HYD001,288.43,Low
26-07-2024,08:59,Jubilee Hills,Charminar,14.8,30.06,2.36,44,Rain,HYD002,735.48,High
26-07-2024,16:28,Gachibowli,Kukatpally,11.97,28.86,1.15,63,Cloudy,HYD003,304.32,Low
26-07-2024,12:16,Gachibowli,Charminar,22.7,54.84,1.93,46,Rain,HYD003,839.37,Medium
26-07-2024,07:40,Miyapur,Ameerpet,16.89,43.0,1.07,82,Clear,HYD004,376.74,Low
26-07-2024,15:25,Miyapur,Kukatpally,8.93,26.86,1.18,90,Cloudy,HYD005,245.54,Low
26-07-2024,11:43,Banjara Hills,Gachibowli,15.38,28.37,1.53,49,Rain,HYD001,470.02,Medium
26-07-2024,06:27,Ameerpet,Secunderabad,6.98,13.33,1.86,65,Rain,HYD001,307.32,Medium
26-07-2024,19:35,LB Nagar,Madhapur,28.04,77.15,1.99,94,Rain,HYD001,1124.4,High
26-07-2024,15:52,Kukatpally,Hitech City,7.7,16.59,1.84,45,Rain,HYD002,332.7,Medium
26-07-2024,16:21,Ameerpet,Secunderabad,7.37,13.32,1.1,50,Cloudy,HYD001,196.38,Low
26-07-2024,21:05,Gachibowli,Secunderabad,20.53,62.76,1.02,42,Clear,HYD004,453.83,Low
26-07-2024,09:06,Jubilee Hills,Charminar,14.68,34.93,2.42,48,Rain,HYD004,726.63,High
26-07-2024,21:13,Hitech City,LB Nagar,31.96,94.41,1.87,56,Rain,HYD003,1163.97,Medium
26-07-2024,12:35,Secunderabad,Kukatpally,13.37,29.02,2.15,44,Rain,HYD002,604.26,High
26-07-2024,10:37,Kukatpally,Miyapur,7.81,17.02,2.2,42,Rain,HYD005,396.89,High
26-07-2024,20:43,Banjara Hills,Miyapur,18.61,37.28,1.09,69,Clear,HYD002,408.74,Low
26-07-2024,08:26,Ameerpet,Secunderabad,7.34,16.83,1.72,71,Clear,HYD003,306.99,Medium
26-07-2024,10:03,Kukatpally,Secunderabad,13.69,34.63,1.77,80,Cloudy,HYD002,528.96,Low
26-07-2024,08:28,Kukatpally,Miyapur,9.28,18.29,2.55,52,Rain,HYD002,524.59,High
26-07-2024,08:23,Secunderabad,Madhapur,15.34,35.8,1.41,63,Cloudy,HYD004,458.69,Medium
26-07-2024,10:40,LB Nagar,Ameerpet,20.24,60.11,1.9,91,Clear,HYD004,806.46,Low
26-07-2024,05:42,Hitech City,Begumpet,12.0,23.82,1.02,62,Clear,HYD004,261.29,Low
26-07-2024,17:18,LB Nagar,Banjara Hills,16.74,49.36,1.78,56,Cloudy,HYD005,628.55,Medium
26-07-2024,09:23,Gachibowli,Ameerpet,15.33,31.87,1.67,76,Clear,HYD002,528.77,Medium
26-07-2024,15:43,Gachibowli,Banjara Hills,14.39,27.14,2.01,87,Rain,HYD002,580.11,Medium
26-07-2024,17:08,Miyapur,Ameerpet,16.65,42.11,2.43,43,Rain,HYD004,839.86,High
26-07-2024,22:49,Miyapur,Ameerpet,15.96,33.05,1.49,74,Rain,HYD001,497.64,Medium
26-07-2024,06:03,Kukatpally,Jubilee Hills,9.15,23.65,1.75,53,Rain,HYD004,368.15,Medium
26-07-2024,21:57,Charminar,Ameerpet,12.78,36.05,1.63,56,Rain,HYD004,462.98,Medium
26-07-2024,14:50,Charminar,Jubilee Hills,16.22,36.08,1.05,52,Cloudy,HYD002,341.62,Low
27-07-2024,16:19,LB Nagar,Jubilee Hills,25.78,67.47,1.59,57,Cloudy,HYD001,820.0,Medium
27-07-2024,22:07,Miyapur,Kukatpally,8.86,17.38,2.08,73,Rain,HYD001,406.84,High
27-07-2024,09:44,LB Nagar,Banjara Hills,19.79,61.55,1.77,88,Clear,HYD004,767.03,High
27-07-2024,07:54,Gachibowli,Secunderabad,19.76,54.82,1.25,57,Clear,HYD005,500.37,Low
27-07-2024,06:55,Miyapur,Ameerpet,15.36,26.97,1.33,89,Clear,HYD004,391.21,Low
27-07-2024,08:36,Jubilee Hills,Charminar,13.33,28.59,1.67,45,Cloudy,HYD001,480.99,High
27-07-2024,17:18,Ameerpet,Madhapur,8.89,17.21,2.8,79,Rain,HYD003,573.76,High
27-07-2024,20:12,Banjara Hills,Charminar,8.35,22.76,1.84,76,Rain,HYD002,367.26,High
27-07-2024,16:59,Madhapur,Miyapur,10.0,30.59,1.3,42,Cloudy,HYD002,312.71,Low
27-07-2024,23:20,Banjara Hills,Miyapur,20.1,61.07,1.87,86,Rain,HYD001,773.42,High
27-07-2024,14:01,Begumpet,Ameerpet,2.53,4.53,1.28,82,Cloudy,HYD003,122.17,Low
27-07-2024,18:09,Ameerpet,Madhapur,7.89,15.13,2.8,43,Rain,HYD001,528.01,High
27-07-2024,16:47,LB Nagar,Charminar,12.23,26.98,1.89,61,Rain,HYD002,476.31,High
27-07-2024,16:46,Charminar,Madhapur,16.83,47.83,1.97,59,Rain,HYD005,699.24,High
27-07-2024,06:25,Gachibowli,Hitech City,4.9,10.32,1.22,48,Clear,HYD001,166.86,Low
27-07-2024,09:04,Ameerpet,Madhapur,9.21,17.57,2.8,43,Rain,HYD003,556.15,High
27-07-2024,13:18,Secunderabad,Gachibowli,22.39,43.81,1.46,46,Cloudy,HYD005,645.93,Medium
27-07-2024,07:12,Madhapur,Gachibowli,6.23,11.12,1.51,67,Clear,HYD004,235.52,Medium
27-07-2024,10:04,Kukatpally,Madhapur,6.44,11.6,1.76,95,Clear,HYD003,287.54,Medium
27-07-2024,18:14,Secunderabad,Madhapur,14.64,26.15,2.25,85,Cloudy,HYD003,645.78,High
27-07-2024,00:26,Miyapur,Secunderabad,22.64,40.73,2.34,75,Rain,HYD005,982.28,High
27-07-2024,10:42,Hitech City,Begumpet,10.93,20.32,2.11,69,Clear,HYD002,486.16,Medium
27-07-2024,19:08,Kukatpally,Begumpet,10.21,19.41,2.21,91,Rain,HYD001,481.52,High
27-07-2024,06:48,Jubilee Hills,Gachibowli,7.75,25.22,1.26,65,Clear,HYD005,251.96,Low
27-07-2024,09:55,Gachibowli,Miyapur,8.37,14.66,2.72,47,Rain,HYD005,526.22,High
27-07-2024,14:09,Banjara Hills,Kukatpally,11.57,29.69,1.9,84,Rain,HYD001,471.83,High
27-07-2024,23:10,Charminar,Ameerpet,11.86,33.65,1.18,94,Clear,HYD002,317.72,Low
27-07-2024,06:32,Gachibowli,Charminar,21.77,43.51,2.22,62,Rain,HYD002,929.46,High
27-07-2024,20:49,Hitech City,Miyapur,8.76,23.39,1.84,73,Rain,HYD003,385.63,High
27-07-2024,08:55,Hitech City,Kukatpally,7.8,21.35,1.99,56,Clear,HYD003,387.85,High
27-07-2024,17:51,Hitech City,Secunderabad,17.16,35.48,2.39,76,Rain,HYD005,811.3,High
27-07-2024,05:41,Gachibowli,Hitech City,5.05,9.59,1.32,50,Cloudy,HYD003,177.42,Low
27-07-2024,08:59,Hitech City,Banjara Hills,11.73,33.58,2.36,91,Rain,HYD005,634.52,High
27-07-2024,16:03,Miyapur,Madhapur,9.31,17.18,1.95,40,Rain,HYD002,395.19,High
27-07-2024,10:48,Miyapur,Charminar,25.86,81.3,1.89,48,Cloudy,HYD003,1025.03,Medium
27-07-2024,13:24,Charminar,LB Nagar,10.37,27.97,1.55,79,Cloudy,HYD004,369.37,Medium
27-07-2024,11:36,Secunderabad,Madhapur,15.21,31.99,1.89,69,Rain,HYD005,590.85,High
27-07-2024,14:02,Miyapur,Banjara Hills,17.05,36.26,1.13,78,Clear,HYD004,384.98,Low
28-07-2024,22:27,Ameerpet,Madhapur,8.76,23.08,1.37,80,Cloudy,HYD003,290.28,Low
28-07-2024,18:09,Gachibowli,Madhapur,5.96,15.22,1.95,69,Cloudy,HYD001,308.8,High
28-07-2024,14:43,Hitech City,Gachibowli,4.96,15.28,1.39,95,Cloudy,HYD001,193.09,Low
28-07-2024,09:39,Charminar,Ameerpet,11.76,37.71,2.61,60,Rain,HYD002,701.26,High
28-07-2024,17:49,Secunderabad,Ameerpet,6.54,13.69,2.8,57,Rain,HYD004,437.48,High
28-07-2024,15:02,Secunderabad,Madhapur,14.85,32.31,2.14,89,Rain,HYD004,657.87,High
28-07-2024,10:12,Madhapur,Kukatpally,7.02,18.96,2.04,88,Clear,HYD003,351.34,Medium
28-07-2024,16:47,Begumpet,Hitech City,12.92,25.27,2.18,41,Rain,HYD002,601.14,High
28-07-2024,06:49,Madhapur,Hitech City,2.0,5.47,1.86,79,Rain,HYD002,159.54,High
28-07-2024,15:20,Miyapur,Gachibowli,9.91,17.64,1.35,94,Clear,HYD002,299.15,Low
28-07-2024,07:48,Ameerpet,Charminar,12.17,28.99,1.91,77,Rain,HYD001,511.26,High
28-07-2024,18:42,Ameerpet,Jubilee Hills,6.33,15.25,2.47,59,Rain,HYD001,414.82,High
28-07-2024,23:08,LB Nagar,Gachibowli,32.0,59.75,2.13,42,Rain,HYD004,1218.37,High
28-07-2024,11:55,Madhapur,Charminar,17.05,45.89,1.84,68,Rain,HYD005,632.63,High
28-07-2024,19:29,Charminar,Miyapur,26.45,78.86,2.35,50,Rain,HYD005,1229.48,High
28-07-2024,18:11,Miyapur,Banjara Hills,20.08,63.65,1.97,44,Cloudy,HYD004,831.29,High
28-07-2024,13:54,LB Nagar,Banjara Hills,19.6,59.58,2.09,76,Rain,HYD001,840.67,High
28-07-2024,08:39,LB Nagar,Secunderabad,16.98,54.06,1.95,86,Cloudy,HYD001,693.25,High
28-07-2024,00:31,Charminar,Jubilee Hills,13.61,26.21,1.46,83,Cloudy,HYD001,417.71,Low
28-07-2024,07:13,Jubilee Hills,Miyapur,13.48,24.94,2.34,59,Rain,HYD002,653.86,High
28-07-2024,18:32,Secunderabad,Hitech City,18.51,40.57,2.29,53,Cloudy,HYD005,847.45,High
28-07-2024,22:04,Hitech City,LB Nagar,27.15,74.6,1.43,58,Clear,HYD004,745.31,Low
28-07-2024,02:09,Madhapur,Miyapur,8.29,16.99,1.6,90,Cloudy,HYD005,298.89,Medium
28-07-2024,15:36,Madhapur,Jubilee Hills,3.86,7.09,2.2,66,Rain,HYD002,256.26,High
28-07-2024,19:16,Miyapur,Kukatpally,8.25,20.34,2.69,56,Rain,HYD004,529.36,High
28-07-2024,21:53,Gachibowli,Madhapur,5.83,19.34,2.27,72,Rain,HYD003,355.97,High
28-07-2024,06:44,LB Nagar,Begumpet,19.49,53.01,1.16,79,Clear,HYD003,458.84,Low
28-07-2024,15:45,LB Nagar,Madhapur,29.75,74.39,1.86,68,Rain,HYD005,1084.44,High
28-07-2024,11:34,Ameerpet,Banjara Hills,3.58,6.28,2.05,90,Rain,HYD002,232.47,High
28-07-2024,16:00,Hitech City,Secunderabad,16.22,28.52,1.37,80,Cloudy,HYD005,425.58,Low
28-07-2024,21:35,Secunderabad,LB Nagar,17.45,44.48,2.37,45,Rain,HYD002,886.76,High
28-07-2024,07:28,Ameerpet,LB Nagar,19.39,39.59,1.77,94,Rain,HYD003,666.82,High
28-07-2024,11:06,Secunderabad,Charminar,13.02,33.82,1.28,52,Cloudy,HYD004,369.18,Medium
28-07-2024,11:37,Kukatpally,Miyapur,7.59,15.33,1.34,42,Cloudy,HYD003,233.06,Medium
28-07-2024,18:02,Begumpet,Banjara Hills,4.84,12.64,1.97,63,Clear,HYD002,271.79,High
28-07-2024,17:45,Gachibowli,Kukatpally,12.35,21.99,1.95,75,Cloudy,HYD001,500.19,High
28-07-2024,20:46,Kukatpally,Miyapur,9.02,21.73,1.89,43,Rain,HYD004,386.62,High
28-07-2024,13:16,Secunderabad,LB Nagar,17.98,39.69,1.61,65,Cloudy,HYD002,589.47,Medium
29-07-2024,09:29,Jubilee Hills,Hitech City,5.13,10.53,2.67,84,Rain,HYD004,378.38,High
29-07-2024,18:29,Kukatpally,Miyapur,9.08,17.79,1.51,95,Clear,HYD002,315.9,Medium
29-07-2024,23:13,Kukatpally,Jubilee Hills,8.15,15.18,1.02,75,Cloudy,HYD003,194.62,Low
29-07-2024,20:03,Ameerpet,Begumpet,2.57,5.19,1.13,61,Cloudy,HYD002,102.14,Low
29-07-2024,23:30,Madhapur,Jubilee Hills,3.69,6.63,1.07,85,Cloudy,HYD001,120.82,Low
29-07-2024,16:14,Kukatpally,LB Nagar,29.85,64.95,1.73,74,Rain,HYD001,957.75,Medium
29-07-2024,17:59,Gachibowli,Madhapur,6.17,16.88,2.53,81,Rain,HYD002,398.26,High
29-07-2024,10:46,Jubilee Hills,Ameerpet,6.31,14.84,2.39,48,Rain,HYD001,369.97,High
29-07-2024,08:21,Kukatpally,Banjara Hills,13.63,25.89,1.69,65,Clear,HYD004,472.65,Medium
29-07-2024,08:15,Hitech City,Jubilee Hills,4.78,15.61,2.45,80,Rain,HYD003,351.0,High
29-07-2024,00:14,LB Nagar,Secunderabad,16.24,28.69,2.36,51,Rain,HYD003,737.64,Medium
29-07-2024,14:17,Ameerpet,Kukatpally,9.74,18.18,1.85,87,Rain,HYD001,410.07,Medium
